상호명,도로명주소,위도,경도
1페이지,경상북도 구미시 인동13길 30,36.1018026991845,128.427842405083
커피빈스파머스마켓점,경상북도 구미시 산업로 310,36.1222153410592,128.353744621874
백소커피,경상북도 김천시 속구미2길 92,36.1297097347965,128.12669766325
카페구루마,경상북도 예천군 보문면 보문로 613-9,36.6684985542418,128.527289687918
선농원카페,경상북도 봉화군 명호면 봉명로 849-28,36.8753956215332,128.833822377745
파크다방,경상북도 영천시 금호읍 금호로 152,35.9325304612724,128.878144622635
란다방,경상북도 경산시 서상길 106-7,35.8212457220747,128.733028009369
카페더포트,경상북도 영주시 대학로 73,36.8078078683876,128.616679472162
카페아워,경상북도 김천시 혁신6로 16,36.1238686705503,128.18299050271
박물관꿀카페,경상북도 상주시 사벌국면 경천로 684,36.4591753612326,128.240352162383
크로엔젤철길숲점,경상북도 포항시 북구 양학로17번길 46-1,36.0216505729389,129.348833592601
메가엠지씨커피대구대학점,경상북도 경산시 진량읍 대구대로 244,35.8967305076587,128.849380473746
지니커피,경상북도 영주시 중앙로 42-2,36.8205708496718,128.621433609512
카페아지트,경상북도 고령군 다산면 다산산단3길 10-5,35.7911303986912,128.381422005736
지금,경상북도 김천시 문화3길 21-1,36.1270344972992,128.106517950443
커피테이크아웃,경상북도 포항시 남구 정몽주로 879,35.9933122302548,129.404876838631
카페77에비뉴,경상북도 경주시 원효로 77,35.8422365858192,129.209340397347
감성다방,경상북도 포항시 북구 대안길 56,36.0416561980185,129.351394115656
슈가립스,경상북도 경산시 남산면 삼성현공원로 59,35.8017061056279,128.796621516386
셀렉토커피영주휴천점,경상북도 영주시 지천로 71,36.8067219995825,128.619270795894
라온커피로스터스,경상북도 경주시 포석로 746,35.807656167151,129.210066175097
카페5번가,경상북도 의성군 안계면 안신로 18,36.3905210253382,128.436530746315
씨엔하우스,경상북도 포항시 남구 구룡포읍 구룡포길117번길 27,35.9923116228885,129.5609027617
디모그,경상북도 경산시 원효로 76,35.8231862836942,128.745772934179
하이오커피,경상북도 포항시 북구 신덕로 274,36.0886798225394,129.386330619028
라떼갤러리,경상북도 경주시 불국신택지3길 12,35.7840491485578,129.326501672542
달구커피,경상북도 청도군 청도읍 청도신기길 67,35.6490433257328,128.743731362358
"카페,보드레",경상북도 경주시 북성로 20,35.8474825040616,129.203907223758
4월26일,경상북도 상주시 남성로 70,36.4147509929114,128.160967722262
커피마켓,경상북도 포항시 북구 칠성로 52-1,36.036643119667,129.367486624706
더-썬,경상북도 포항시 북구 중앙로 326,36.0418208344815,129.366288922353
카페콩,경상북도 구미시 산동읍 신당인덕2로3길 8-8,36.1572758760877,128.438157261411
스모어커피,경상북도 구미시 산동읍 신당인덕1로4길 7,36.1561882851489,128.439807171045
아이캔수소,경상북도 구미시 인동17길 36,36.1013098908937,128.42955007248
방가워유,경상북도 영덕군 영해면 예주시장길 37-1,36.5396050098945,129.408164034531
최미애손금카페,경상북도 포항시 남구 오천읍 오어로298번길 28-17,35.9361533361681,129.391929269761
청사휴게점,경상북도 성주군 초전면 대장길 90-8,35.9728997813951,128.264904476527
더벤티,경상북도 포항시 남구 오천읍 원동로 45,35.967140385356,129.402561580913
런던브릿지,경상북도 경산시 대학로9길 8,35.8352147526168,128.728817544578
타샤의커피,경상북도 청도군 매전면 송원2길 10-2,35.6189816902923,128.797543039317
그때거기,경상북도 구미시 형곡동로 39,36.105719132135,128.335822101408
착한커피,경상북도 포항시 북구 학전로111번길 33,36.0631217781107,129.372173772672
이디야알천점,경상북도 경주시 탈해로52번길 15,35.8495737028435,129.230573723892
오후,경상북도 안동시 전거리길 187,36.5569579119541,128.744764403547
미니플랜,경상북도 구미시 야은로 425,36.1367413793471,128.329443112333
커피나무,경상북도 상주시 왕산로 55,36.4080453944954,128.161165733069
엔제리너스포항,경상북도 포항시 남구 포스코대로 123,36.0259131438464,129.339209525899
이디야커피경주,경상북도 경주시 알천남로 232,35.8462729825053,129.223714847939
달마루,경상북도 구미시 산동읍 신당인덕2로2길 4-3,36.1574244238755,128.436968889603
카페비버틀,경상북도 구미시 인동19길 26,36.099454732272,128.429129059397
더플로라SY,경상북도 포항시 북구 중앙로 330-7,36.0424934638706,129.366577967862
봉카페커피숍,경상북도 영천시 역전로 33-2,35.9615561541253,128.937189229795
보리수카페,경상북도 안동시 경동로 868,36.5592528806668,128.751008728925
다다커피,경상북도 구미시 구미중앙로17길 5,36.1283737841833,128.333996552341
이디야커피경주북군점,경상북도 경주시 북군3길 9-2,35.8529568847058,129.264103575883
모잉모잉,경상북도 포항시 남구 연일읍 자명로 107-20,36.0078314074528,129.304307208438
파스쿠치대구,경상북도 경산시 대학로 327,35.8393591534342,128.75679429454
웰빙갤러리,경상북도 영주시 풍기읍 소백로 2048-16,36.8797779214452,128.542289621168
핑크래빗,경상북도 경산시 대학로12길 29-1,35.8313259156381,128.729501414082
빵빵꿀꽈배기,경상북도 포항시 남구 중앙로134번길 38,36.0256741887441,129.372300683541
카페존메디컬,경상북도 포항시 북구 삼호로 287,36.0634263630081,129.381747153898
카페티타,경상북도 포항시 북구 장량로226번길 17,36.0802824201521,129.405501035565
카페윤꽃정원,경상북도 청송군 청송읍 주왕산로 313-1,36.3856639589269,129.091597950205
드롭탑청송갤러리점,경상북도 청송군 청송읍 중앙로 451,36.4429470343358,129.0754456136
네버온선데이,경상북도 포항시 북구 양학로32번길 10,36.026219769997,129.351241365028
읍천리382경주,경상북도 경주시 황성로1번길 3,35.8639226601071,129.212781066005
직원휴게실휴,경상북도 안동시 퇴계로 115,36.5681956098275,128.730258789938
카페인,경상북도 포항시 북구 흥해읍 한동로33번길 4,36.1110350820381,129.345584623679
이디야도시숲점,경상북도 포항시 북구 학산로11번길 8-1,36.0498256106775,129.363752641822
여기카페,경상북도 영천시 금완로 46,35.9601712414368,128.933326046554
기다림,경상북도 청송군 청송읍 중앙로 249-5,36.4339905868198,129.056094565888
천상앤커피카페,경상북도 김천시 혁신로 185,36.1175220582075,128.183953321301
브라이트,경상북도 포항시 남구 효자동길10번길 28,36.0088992948341,129.332599081968
카페공간,경상북도 경주시 쪽샘길 4-5,35.8361319645746,129.218556206893
카페DONO,경상북도 포항시 북구 해안로441번길 7-1,36.0724765694532,129.404840373312
블루에이,경상북도 구미시 송선로4길 49-72,36.139483667777,128.293897709779
투썸플레이스경주,경상북도 경주시 안강읍 구부랑길 15,35.9988782610385,129.195700949435
로만스811,경상북도 포항시 남구 동해면 일월로81번길 1,35.9887714929449,129.441967760902
은빛휴게소,경상북도 고령군 다산면 사문진로 122,35.8171854228539,128.466536476641
읍천리382,경상북도 구미시 산호대로33길 6-10,36.1367392234199,128.424620870471
마시그래이도량점,경상북도 구미시 도봉로 76-55,36.1395162984638,128.316465343385
에치크,경상북도 구미시 인동31길 28-39,36.0968154232241,128.433723477382
할리스커피칠곡왜관점,경상북도 칠곡군 석적읍 석적로 178-3,36.015068716785,128.402311859675
핸즈커피영주하망점,경상북도 영주시 중앙로 117,36.8257669337427,128.625578413048
더케냐,경상북도 경주시 석현로 43,35.8595404044884,129.191368258834
카페오방지리,경상북도 상주시 함창읍 구향로 31-42,36.5754961841848,128.167680885173
모캄보용흥점,경상북도 포항시 북구 새마을로 100,36.0417883356098,129.350064749138
카페달랏,경상북도 구미시 1공단로7길 86-9,36.1099724174252,128.378436879676
모모카페,경상북도 구미시 구미대로32길 13,36.1206966687112,128.36426900544
메가커피금오공대점,경상북도 구미시 대학로 52-3,36.1408384855012,128.396152624088
이디야커피영천,경상북도 영천시 장천길 9,35.9703047827854,128.951295938586
카페인가든,경상북도 상주시 동문1길 46,36.4181610394181,128.165145278076
블루포트대구가톨릭대취창업관점,경상북도 경산시 하양읍 하양로 13-13,35.908980148326,128.807433743133
더벤티상모점,경상북도 구미시 상사서로 55,36.0874214220946,128.355054427104
와플대학구미옥계캠퍼스,경상북도 구미시 산호대로25길 14,36.138102435148,128.416272529166
시골로스터리,경상북도 영주시 영주로 301,36.8257169207115,128.633323973828
79파운야드안동옥동점,경상북도 안동시 복주2길 73,36.5637581923662,128.70080175787
쿠오레에스프레소문경,경상북도 문경시 당교3길 53,36.5844268986099,128.186205973008
에녹커피클래식,경상북도 칠곡군 동명면 기성3길 5,36.0039281388312,128.595318307736
지그커피,경상북도 구미시 산호대로23길 25,36.139115447504,128.415244516973
더벤티구미,경상북도 구미시 산동읍 신당1로3길 19,36.1558319812002,128.431214230543
자전거풍경,경상북도 칠곡군 약목면 남계5길 183,36.0238735116571,128.350963448714
미라벨,경상북도 경산시 하양읍 대곡로 65-11,35.9156543207668,128.808099872405
프리쉐이드,경상북도 경주시 용황구획4길 20,35.8826559239324,129.22562543442
씨유구룡포오션뷰점,경상북도 포항시 남구 구룡포읍 동해안로 4431,35.9582790772606,129.547185864695
텐퍼센트정평역봉춘점,경상북도 경산시 대학로12길 6,35.8330965004697,128.728842447076
카페,경상북도 포항시 북구 새천년대로 1298-7,36.0750750649925,129.389122486013
카페100,경상북도 구미시 선산읍 남문로3길 26-3,36.2409116399153,128.298615999042
카페모캄보포항송도비치점,경상북도 포항시 남구 송도해안길 66,36.036646255499,129.379015545664
컴포즈커피경산NC점,경상북도 경산시 중앙로 39,35.8217958549568,128.731494776061
영천이마트더카페,경상북도 영천시 최무선로 83,35.9584486350641,128.910003615199
커피#,경상북도 청도군 청도읍 청화로 180,35.6424414127311,128.744387914846
다과와,경상북도 경주시 임해로96번길 5,35.840274177716,129.229533488007
캐너커피스탠드,경상북도 포항시 북구 양학천로 29,36.023162276263,129.355438253547
커피드림카페,경상북도 김천시 신기길 99,36.1375265112374,128.115265601616
텐퍼센트경산,경상북도 경산시 중앙로 82,35.8232108684225,128.735934573242
컵넛경주월드점,경상북도 경주시 보문로 544,35.836114960025,129.279165861528
아마스빈김천신음점,경상북도 김천시 시청로 65,36.1341176304755,128.11730500519
텐퍼센트포항인덕점,경상북도 포항시 남구 인덕로 65,35.9909143026443,129.397215715477
503카페,경상북도 경주시 백률로57번길 19,35.8583128878937,129.225593799074
모던29,경상북도 의성군 봉양면 도리원3길 29-1,36.3004498648688,128.576787193881
리초야,경상북도 경주시 교촌길 2,35.8330959891719,129.213971940565
엘린,경상북도 경주시 불국신택지6길 25,35.7856925808928,129.326219267842
아딥크,경상북도 포항시 북구 양덕남로 131,36.0793042486449,129.406682648411
카페로와,경상북도 경산시 하양읍 대학로 1511-9,35.9126195629346,128.820998682319
리클라스,경상북도 포항시 북구 대신로7번길 7,36.0448286137022,129.367284162677
두잇,경상북도 문경시 당교12길 18,36.5839779826217,128.190831311103
커피전빵,경상북도 성주군 성주읍 경산길 8,35.9179897965341,128.285186912346
향촌당,경상북도 의성군 의성읍 전통시장3길 11-6,36.3467775404689,128.699409435747
제이제이갤러리카페펜션,경상북도 경주시 현곡면 지곡길 53-5,35.9030419239069,129.162243095551
아침커피,경상북도 포항시 북구 흥해읍 삼흥로 448,36.0984515755566,129.371233169877
고바슨,경상북도 포항시 북구 양덕남로 61,36.0787540398706,129.399023574882
카페삼바리,경상북도 영덕군 병곡면 병곡1길 72,36.6009182832241,129.41510059538
소소한카페,경상북도 경산시 자인면 단북길 89-2,35.8331294133597,128.818917237602
하림카페,경상북도 경산시 경안로31길 5,35.82085014504,128.73728505533
선셋1844,경상북도 경주시 산내면 문복로 1844,35.7567196935289,129.044173893964
